deveui,epoch,Leq,Lmin,Lmax,L10,L50,L90,L95,nMeas,Temp,Vbat,dur,timestamp
70b3d507800007d8,1720943098000,45.9,45.2,46.9,46.0,46.0,45.5,45.5,902,20.625,3.53,15,2024-07-14T07:44:58.000Z
70b3d507800007d8,1720942198000,46.0,45.2,47.8,46.5,46.0,45.5,45.5,902,20.0,3.53,15,2024-07-14T07:29:58.000Z
70b3d507800007d8,1720940398000,46.0,45.3,47.3,46.5,46.0,45.5,45.5,902,18.75,3.52,15,2024-07-14T06:59:58.000Z
70b3d507800007d8,1720939498000,46.1,45.4,47.0,46.5,46.0,45.5,45.5,902,18.125,3.52,15,2024-07-14T06:44:58.000Z
70b3d507800007d8,1720938598000,46.4,45.8,47.2,46.5,46.5,46.0,46.0,902,17.5,3.52,15,2024-07-14T06:29:58.000Z
70b3d507800007d8,1720937698000,46.4,45.6,47.1,46.5,46.5,46.0,46.0,902,17.5,3.52,15,2024-07-14T06:14:58.000Z
70b3d507800007d8,1720936798000,46.6,46.1,47.3,47.0,46.5,46.5,46.5,901,16.875,3.52,15,2024-07-14T05:59:58.000Z
70b3d507800007d8,1720934998000,46.9,46.3,47.8,47.5,47.0,46.5,46.5,902,15.625,3.51,15,2024-07-14T05:29:58.000Z
70b3d507800007d8,1720934098000,47.5,46.8,48.8,48.0,47.5,47.0,47.0,902,15.625,3.51,15,2024-07-14T05:14:58.000Z
70b3d507800007d8,1720933198000,47.9,47.0,48.6,48.0,48.0,47.5,47.5,902,15.0,3.51,15,2024-07-14T04:59:58.000Z
70b3d507800007d8,1720932298000,48.0,47.1,49.4,48.5,48.0,47.5,47.5,902,15.0,3.51,15,2024-07-14T04:44:58.000Z
70b3d507800007d8,1720931398000,47.9,47.0,49.1,48.0,48.0,47.5,47.5,902,15.0,3.51,15,2024-07-14T04:29:58.000Z
70b3d507800007d8,1720930498000,47.8,47.0,48.8,48.0,48.0,47.5,47.5,902,14.375,3.51,15,2024-07-14T04:14:58.000Z
70b3d507800007d8,1720929598000,47.8,47.1,49.1,48.5,48.0,47.5,47.5,901,14.375,3.51,15,2024-07-14T03:59:58.000Z
70b3d507800007d8,1720927798000,48.5,47.6,49.3,49.0,48.5,48.0,48.0,902,15.0,3.51,15,2024-07-14T03:29:58.000Z
70b3d507800007d8,1720926898000,48.4,47.6,51.2,49.0,48.5,48.0,48.0,901,15.0,3.51,15,2024-07-14T03:14:58.000Z
70b3d507800007d8,1720925999000,48.5,47.6,49.4,49.0,48.5,48.0,48.0,902,15.0,3.51,15,2024-07-14T02:59:59.000Z
70b3d507800007d8,1720925098000,48.2,47.4,48.8,48.5,48.0,48.0,47.5,902,15.0,3.51,15,2024-07-14T02:44:58.000Z
70b3d507800007d8,1720924198000,48.1,47.4,48.9,48.5,48.0,48.0,47.5,901,15.625,3.52,15,2024-07-14T02:29:58.000Z
